GeneID,pvalue,padj,media_ANT,media_MED,media_POS,FC_ANT_vs_POS,FC_MED_vs_POS,FC_ANT_vs_MED,Patron,subject_acc,pct_identity,evalue,bit_score
L2_55272,0.0010691038,0.0058238782940025,3.5282724,3.3552017,4.3033056,-0.7750331999999998,-0.9481039,0.1730707000000002,Uniforme,,,,
L1_33729,0.0010698213,0.0058255434734657,6.4012275,6.460997,7.17043,-0.7692024999999996,-0.7094329999999998,-0.0597694999999998,Uniforme,,,,
L1_20003,0.0010740364,0.0058462455752798,8.747551,8.926724,9.454103,-0.7065520000000003,-0.5273789999999998,-0.1791730000000004,Uniforme,,,,
L1_28674,0.0010764633,0.0058572022111352,5.3723383,4.920804,4.969263,0.4030753000000002,-0.0484589999999993,0.4515342999999996,Uniforme,,,,
L12_81491,0.0010787526,0.0058674019913023,10.225235,9.823918,9.023375,1.20186,0.8005430000000011,0.4013169999999988,Uniforme,,,,
L12_68587,0.0010811411,0.0058781332021839,8.859415,8.61187,9.659019,-0.7996040000000004,-1.047149000000001,0.2475450000000005,Uniforme,,,,
L2_16411,0.0010913569,0.0059313966293006,5.084218,4.452912,3.4904294,1.5937886,0.9624826000000004,0.6313059999999995,Uniforme,,,,
L12_89432,0.001092084,0.0059330691764962,14.849068,15.031745,14.402092,0.4469760000000011,0.6296530000000011,-0.1826769999999999,Uniforme,,,,
L12_86232,0.0010942958,0.0059428031141145,8.723311,8.915157,9.8159485,-1.0926374999999986,-0.9007914999999986,-0.1918459999999999,Uniforme,,,,
L1_14122,0.0010949966,0.0059443271742774,8.612656,8.956537,9.153659,-0.5410029999999999,-0.1971219999999984,-0.3438810000000014,Uniforme,,,,
L1_48780,0.0010967589,0.0059516102054231,2.4938118,1.9957987,-0.02744646,2.52125826,2.02324516,0.4980131000000001,Alto_ANT-MED,,,,
L12_80380,0.0010994497,0.0059639244206714,8.421033,8.104147,7.527738,0.8932949999999993,0.5764089999999991,0.3168860000000002,Uniforme,,,,
L1_40311,0.0011046181,0.0059896634285055,4.372042,3.7950094,3.08747,1.2845720000000005,0.7075393999999999,0.5770326000000003,Uniforme,,,,
L12_88298,0.0011071811,0.0059977545505275,10.786053,10.7819395,10.239472,0.5465810000000015,0.5424675000000008,0.0041135000000007,Uniforme,,,,
L1_22241,0.0011073821,0.0059977545505275,8.861283,8.845722,8.353982,0.507301,0.49174,0.0155609999999999,Uniforme,,,,
L2_47460,0.0011065721,0.0059977545505275,6.8029184,6.650649,6.2783422,0.5245762000000003,0.3723067999999996,0.1522694000000006,Uniforme,,,,
L12_80267,0.0011091896,0.0060039840394316,4.6336575,5.3851485,6.0279574,-1.3942999,-0.6428089000000003,-0.7514909999999997,Uniforme,,,,
L12_75689,0.0011093811,0.0060039840394316,8.027705,7.9888587,7.598583,0.4291219999999995,0.3902757000000001,0.0388462999999994,Uniforme,,,,
L3_73625,0.0011121074,0.0060164373520277,10.222073,10.294911,10.718618,-0.4965449999999993,-0.4237069999999985,-0.0728380000000008,Uniforme,,,,
L12_89677,0.0011135694,0.0060220434984038,12.353906,11.66649,13.590042,-1.236136,-1.9235520000000008,0.6874160000000007,Alto_POS,,,,
L12_89546,0.001116293,0.0060321609277955,8.446854,8.660745,7.925682,0.521172,0.7350630000000002,-0.2138910000000002,Uniforme,,,,
L12_89835,0.0011162561,0.0060321609277955,9.069586,9.234148,8.795329,0.2742569999999986,0.4388189999999987,-0.1645620000000001,Uniforme,,,,
L2_63664,0.0011206148,0.0060532026909613,5.0658464,4.677991,4.2491965,0.8166498999999998,0.4287944999999995,0.3878554000000003,Uniforme,,,,
L3_44402,0.0011233296,0.0060632370081181,8.609146,8.669854,9.114413,-0.5052669999999999,-0.4445589999999999,-0.0607079999999999,Uniforme,,,,
L1_50597,0.0011229116,0.0060632370081181,2.7386215,2.6766188,1.9655402,0.7730812999999999,0.7110786,0.0620026999999998,Uniforme,,,,
L12_88893,0.0011264463,0.0060777405579165,12.913392,11.737727,10.702542,2.2108500000000006,1.0351850000000002,1.1756650000000004,Alto_ANT-MED,,,,
L12_80976,0.0011273016,0.0060800364924228,8.785083,8.558387,8.058184,0.7268989999999995,0.5002029999999991,0.2266960000000004,Uniforme,,,,
L2_67907,0.0011282599,0.0060805688484882,1.0922608,2.25437,6.494568,-5.4023072,-4.240198,-1.1621092000000002,Alto_POS,,,,
L1_60069,0.0011282343,0.0060805688484882,8.226141,8.163664,6.6453295,1.5808115000000005,1.5183345000000008,0.0624769999999994,Alto_ANT-MED,,,,
L3_77024,0.0011309489,0.0060927395125718,3.549373,3.5392838,4.2801485,-0.7307755,-0.7408646999999999,0.0100891999999999,Uniforme,,,,
L12_39178,0.0011347604,0.0061109463323891,8.269961,8.038348,6.8370466,1.4329144000000005,1.2013013999999993,0.2316130000000011,Alto_ANT-MED,,,,
L12_86255,0.0011360083,0.0061130123361275,7.570124,7.463527,7.9147353,-0.3446113000000004,-0.4512083000000002,0.1065969999999998,Uniforme,,,,
L2_35246,0.0011356513,0.0061130123361275,4.556439,4.192308,4.6774344,-0.1209953999999999,-0.4851264000000004,0.3641310000000004,Uniforme,,,,
L12_74649,0.0011390101,0.006124506065663,7.886043,8.111287,7.4126196,0.4734233999999997,0.6986674000000006,-0.2252440000000009,Uniforme,,,,
L12_82711,0.0011387815,0.006124506065663,7.684878,8.518576,7.732296,-0.0474179999999995,0.7862799999999996,-0.8336979999999992,Uniforme,,,,
L12_88211,0.0011400094,0.0061275504122022,9.336571,9.350469,9.839151,-0.50258,-0.4886819999999989,-0.013898000000001,Uniforme,,,,
L12_75323,0.0011411945,0.0061315907358357,5.5100384,5.422425,4.662272,0.8477664000000003,0.7601529999999999,0.0876134000000004,Uniforme,,,,
L12_82795,0.0011435488,0.0061419074500602,11.937904,11.737658,10.752382,1.1855219999999989,0.9852759999999988,0.2002459999999999,Uniforme,,,,
L1_14111,0.0011453829,0.0061494237446425,5.1738467,5.565921,6.2868567,-1.11301,-0.7209357000000001,-0.3920743,Uniforme,,,,
L12_41916,0.0011495317,0.0061693568935664,13.179884,12.89045,12.656614,0.5232700000000001,0.2338360000000001,0.2894339999999999,Uniforme,,,,
L12_81091,0.0011502191,0.0061707053009747,9.59185,9.572395,10.026145,-0.4342949999999987,-0.4537499999999994,0.0194550000000006,Uniforme,,,,
L1_58066,0.001150719,0.0061708185099193,8.002836,7.526607,7.1889315,0.8139045000000005,0.3376755000000004,0.476229,Uniforme,,,,
L12_89801,0.0011511126,0.0061708185099193,15.211128,15.121246,14.6866865,0.5244415,0.4345594999999989,0.0898820000000011,Uniforme,,,,
L12_56052,0.0011525501,0.0061761842080159,4.9248295,5.0206084,4.2883,0.6365295000000009,0.7323084000000009,-0.0957789,Uniforme,,,,
L12_88485,0.0011552428,0.0061859272307251,7.6724377,7.2281604,6.5502024,1.1222352999999998,0.6779580000000003,0.4442772999999995,Uniforme,,,,
L12_63729,0.0011549778,0.0061859272307251,11.979176,12.905871,13.454852,-1.475676,-0.5489810000000013,-0.9266949999999988,Uniforme,,,,
L12_75045,0.0011563874,0.0061897133315645,5.8831043,5.854331,5.385688,0.4974163000000002,0.4686430000000001,0.0287733000000001,Uniforme,,,,
L12_87645,0.0011625575,0.0062203862113542,7.9760957,7.6104155,6.883158,1.0929377000000002,0.7272575000000003,0.3656801999999999,Uniforme,,,,
L2_36015,0.0011657946,0.0062353480568979,3.8186674,5.0879865,7.9321136,-4.1134462,-2.8441271,-1.2693191000000006,Alto_POS,,,,
L12_72877,0.0011662999,0.0062356934705305,12.456167,14.997415,4.8414,7.614767,10.156015,-2.5412479999999995,Alto_ANT-MED,,,,
L12_84395,0.0011677224,0.0062409402081049,10.53628,10.54125,11.101077,-0.5647970000000004,-0.5598270000000003,-0.0049700000000001,Uniforme,,,,
L12_69911,0.0011695258,0.006248218008177,5.269378,5.4553337,6.4104104,-1.1410324000000005,-0.9550767000000002,-0.1859557,Uniforme,,,,
L12_83294,0.0011746448,0.0062730265004595,10.880263,10.5245285,9.678076,1.2021869999999986,0.8464524999999998,0.3557344999999987,Uniforme,,,,
L12_86332,0.0011750562,0.0062730265004595,9.197038,9.230576,8.494547,0.7024909999999984,0.7360289999999985,-0.033538,Uniforme,,,,
L1_13092,0.0011782411,0.0062876563071846,6.487455,5.7294602,5.1807704,1.3066845999999996,0.5486898,0.7579947999999996,Uniforme,,,,
L3_77392,0.001186422,0.0063289258712751,5.3340907,5.3685822,5.935267,-0.6011762999999997,-0.5666848,-0.0344914999999996,Uniforme,,,,
L1_15025,0.0011897784,0.0063444386076029,2.7155437,1.6382266,0.696256,2.0192877,0.9419706,1.0773171,Uniforme,,,,
L2_15719,0.0011915469,0.0063514747937085,2.6885881,2.344698,3.8140292,-1.1254410999999998,-1.4693311999999996,0.3438900999999998,Alto_POS,,,,
L2_58764,0.0011991643,0.0063872656300443,4.3379307,4.399985,3.9266105,0.4113202000000004,0.4733745000000002,-0.0620542999999997,Uniforme,,,,
L12_89183,0.0011991451,0.0063872656300443,9.282788,9.3201685,8.243419,1.0393690000000009,1.0767495,-0.0373804999999993,Alto_ANT-MED,,,,
L2_36707,0.0012016479,0.0063980854595098,4.959724,4.0550127,5.4497967,-0.4900727000000007,-1.3947840000000005,0.9047112999999998,Uniforme,,,,
L1_24439,0.0012052587,0.0064148962268822,10.498862,10.697992,11.146409,-0.6475469999999994,-0.4484170000000009,-0.1991299999999984,Uniforme,,,,
L2_47197,0.0012072204,0.0064229208527006,10.382759,10.289488,9.93664,0.4461189999999995,0.3528479999999998,0.0932709999999996,Uniforme,,,,
L12_65414,0.0012081055,0.0064252135855464,5.704332,5.562773,6.688761,-0.9844290000000004,-1.1259880000000004,0.141559,Uniforme,,,,
L2_33232,0.0012088751,0.0064268906334606,3.7249885,3.4603755,2.7600427,0.9649457999999996,0.7003328,0.2646129999999997,Uniforme,,,,
L12_87790,0.0012120808,0.0064415129300526,10.728701,10.716463,10.373954,0.3547469999999997,0.3425089999999997,0.0122379999999999,Uniforme,,,,
L12_81341,0.0012129457,0.0064436884884069,10.500741,9.141814,9.000929,1.4998120000000004,0.1408850000000008,1.3589269999999996,Uniforme,,,,
L1_65639,0.0012135034,0.0064442315595186,8.735657,8.226716,9.19166,-0.4560030000000008,-0.9649440000000008,0.5089410000000001,Uniforme,,,,
L2_57709,0.0012142322,0.0064456820416772,4.859245,4.5626235,5.2783456,-0.4191006000000001,-0.7157220999999998,0.2966214999999996,Uniforme,,,,
L12_77147,0.0012161493,0.0064534374508976,8.192215,8.588868,9.49042,-1.2982050000000012,-0.9015520000000006,-0.3966530000000006,Uniforme,,,,
L1_66444,0.0012187683,0.0064649100762515,2.927023,2.5569077,1.2293686,1.6976544000000002,1.3275391,0.3701153000000001,Alto_ANT-MED,,,,
L12_76883,0.0012227893,0.006483808115147,7.4659753,7.6419306,8.130506,-0.6645307000000003,-0.4885754000000002,-0.1759553,Uniforme,,,,
L1_49512,0.0012269081,0.0065028601536642,5.8009543,6.092715,6.3394403,-0.5384859999999998,-0.2467252999999996,-0.2917607000000002,Uniforme,,,,
L12_89261,0.0012273017,0.0065028601536642,11.974603,12.703978,13.529259,-1.5546559999999996,-0.8252810000000004,-0.7293749999999992,Uniforme,,,,
L2_19031,0.0012309116,0.0065195455585645,5.4679165,5.859072,6.289219,-0.8213024999999998,-0.4301469999999998,-0.3911555,Uniforme,,,,
L1_53099,0.0012376342,0.0065526988445401,7.399066,7.8627787,8.424215,-1.025149,-0.5614363000000004,-0.4637126999999994,Uniforme,,,,
L2_46327,0.0012429614,0.0065784417200374,5.85887,5.8187823,6.4999437,-0.6410737000000006,-0.6811614000000006,0.0400876999999999,Uniforme,,,,
L2_48288,0.0012453822,0.0065887892955221,6.4344,6.3186994,5.6506815,0.7837185,0.6680178999999997,0.1157006000000002,Uniforme,,,,
L4_71417,0.0012466981,0.0065932851582852,5.7547164,6.0169916,7.032502,-1.2777855999999996,-1.0155104,-0.2622751999999995,Alto_POS,,,,
L12_87954,0.00125117,0.0066109037438346,10.437679,10.436491,9.901926,0.5357529999999997,0.5345650000000006,0.001187999999999,Uniforme,,,,
L12_82896,0.0012514314,0.0066109037438346,12.456825,11.512921,12.468282,-0.011457,-0.955361,0.943904,Uniforme,,,,
L2_54989,0.0012507976,0.0066109037438346,7.682651,7.5652695,6.994213,0.6884379999999997,0.5710565000000001,0.1173814999999995,Uniforme,,,,
L2_59416,0.0012524355,0.0066137383263067,6.7512507,6.762307,6.1278734,0.6233772999999996,0.6344335999999995,-0.0110562999999999,Uniforme,,,,
L12_87030,0.001255519,0.0066275474426871,11.753638,11.429621,12.1211605,-0.3675224999999997,-0.6915395000000011,0.3240170000000013,Uniforme,,,,
L3_61110,0.0012561451,0.0066283790834792,10.30649,9.670039,9.186315,1.1201749999999997,0.4837239999999987,0.636451000000001,Uniforme,,,,
L2_63970,0.0012573025,0.0066320127056631,7.06235,7.867022,8.042368,-0.9800179999999994,-0.1753459999999993,-0.804672,Uniforme,,,,
L12_53612,0.0012597097,0.0066422337848044,10.241358,10.563932,10.943295,-0.7019370000000009,-0.3793630000000014,-0.3225739999999995,Uniforme,,,,
L12_86497,0.0012626606,0.0066553128034156,12.484915,12.1175785,11.650041,0.834874000000001,0.4675375000000006,0.3673365000000004,Uniforme,,,,
L2_41257,0.0012655637,0.0066681299802155,4.0589056,6.9225035,10.473732,-6.4148264,-3.5512285,-2.8635979000000003,Alto_POS,,,,
L12_87652,0.0012674459,0.0066755608792384,6.337364,6.330143,6.919903,-0.5825389999999997,-0.5897600000000001,0.0072210000000003,Uniforme,,,,
L2_62798,0.0012751595,0.0067136888506215,6.1908154,6.380357,7.2729506,-1.0821351999999995,-0.8925935999999997,-0.1895416000000001,Uniforme,,,,
L12_75456,0.0012791288,0.006731580286285,9.837554,9.9895315,10.598187,-0.7606329999999986,-0.6086554999999993,-0.1519774999999992,Uniforme,,,,
L12_85735,0.0012795094,0.006731580286285,12.29241,11.965699,10.911497,1.3809129999999996,1.054202,0.3267109999999995,Alto_ANT-MED,,,,
L1_34057,0.0012818101,0.0067411775535862,2.73981,1.6496195,0.55316955,2.18664045,1.09644995,1.0901904999999998,Alto_ANT-MED,,,,
L12_84168,0.0012862885,0.0067622160071985,12.235355,12.151816,12.436995,-0.2016399999999993,-0.2851789999999994,0.083539,Uniforme,,,,
L1_24499,0.0012946279,0.006800940277749,5.913683,6.153793,5.1130853,0.8005977,1.0407077000000005,-0.2401100000000005,Uniforme,,,,
L12_75113,0.0012943309,0.006800940277749,16.698776,16.541693,16.163696,0.5350799999999971,0.377996999999997,0.157083,Uniforme,,,,
L2_55928,0.0012950967,0.006800940277749,5.688717,5.849192,4.7492347,0.9394823,1.0999573000000007,-0.1604750000000008,Uniforme,,,,
L12_81932,0.0012970902,0.0068088812971269,12.771519,12.56955,12.157525,0.6139939999999999,0.4120249999999998,0.201969,Uniforme,,,,
L12_85693,0.0012999594,0.0068214114511679,5.4425364,5.4239044,6.036036,-0.5934996000000003,-0.6121316000000006,0.0186320000000002,Uniforme,,,,
L2_21812,0.0013024387,0.0068318872408413,4.7838287,4.5925803,5.369878,-0.5860493,-0.7772977000000001,0.1912484000000001,Uniforme,,,,
L12_83119,0.0013063981,0.0068501162126465,7.18416,7.562973,8.01639,-0.8322299999999991,-0.453416999999999,-0.378813,Uniforme,,,,
L2_60967,0.0013105586,0.0068693861006712,8.033722,7.8979278,8.465727,-0.4320050000000002,-0.5677991999999996,0.1357941999999994,Uniforme,,,,
L12_85502,0.0013111198,0.0068697819542743,13.132511,12.576436,12.17248,0.960030999999999,0.4039559999999991,0.5560749999999999,Uniforme,,,,
L12_26465,0.0013123759,0.0068738177063644,5.1928134,5.2195783,4.7157316,0.4770818000000005,0.5038467000000004,-0.0267648999999998,Uniforme,,,,
L2_72268,0.0013148024,0.006883978602112,9.0520735,9.056827,9.749739,-0.6976654999999994,-0.6929119999999998,-0.0047534999999996,Uniforme,,,,
L1_12457,0.001321358,0.0069157424963176,3.9147186,3.228964,3.74683,0.1678885999999999,-0.5178660000000002,0.6857546000000001,Uniforme,,,,
L2_44259,0.0013231885,0.0069227619291666,7.376738,7.4249167,8.049696,-0.6729580000000013,-0.624779300000001,-0.0481787000000002,Uniforme,,,,
L12_89141,0.0013310728,0.0069614367561273,13.981328,14.0807295,13.293947,0.6873810000000002,0.786782500000001,-0.0994015000000008,Uniforme,,,,
L12_38386,0.0013319888,0.0069636533992156,7.881948,8.067517,8.287704,-0.4057559999999993,-0.2201869999999992,-0.1855690000000001,Uniforme,,,,
L12_81745,0.0013368252,0.0069863561347404,13.308119,13.599864,13.038724,0.2693949999999994,0.56114,-0.2917450000000006,Uniforme,,,,
L3_40537,0.0013381967,0.0069909411042473,11.101058,10.934009,9.90438,1.1966780000000004,1.029629,0.1670490000000004,Alto_ANT-MED,,,,
L3_80161,0.0013405675,0.0070007413030705,6.111833,6.402165,6.992044,-0.8802110000000001,-0.5898789999999998,-0.2903320000000002,Uniforme,,,,
L2_58475,0.0013415712,0.0070027529860787,2.5822773,3.240789,4.497382,-1.9151047,-1.256593,-0.6585117,Alto_POS,,,,
L4_82216,0.0013419427,0.0070027529860787,7.403886,7.8380246,8.150205,-0.7463189999999997,-0.3121803999999999,-0.4341385999999998,Uniforme,,,,
L1_15821,0.0013431158,0.0070062903518658,7.204262,7.4006696,6.331065,0.8731970000000002,1.0696046,-0.1964075999999996,Uniforme,,,,
L1_47431,0.0013442602,0.007009675168505,5.85382,5.839928,5.539688,0.3141319999999998,0.3002399999999996,0.0138920000000002,Uniforme,,,,
L12_83139,0.0013450985,0.0070114621435145,6.6469097,7.0421762,7.822997,-1.1760872999999998,-0.7808207999999999,-0.3952664999999999,Uniforme,,,,
L12_72863,0.0013471411,0.0070195231117603,6.9655695,7.822753,7.313945,-0.3483755000000004,0.5088079999999993,-0.8571834999999997,Uniforme,,,,
L3_78759,0.0013478119,0.0070204325644395,4.1396227,3.8469093,2.8560848,1.2835379000000002,0.9908245,0.2927134000000002,Uniforme,,,,
L2_49291,0.0013525826,0.007042688971785,3.909048,3.8164732,4.6631413,-0.7540933000000005,-0.8466681000000005,0.0925747999999999,Uniforme,,,,
L2_57624,0.001353091,0.0070427439547407,5.615609,5.396592,6.1651707,-0.5495616999999999,-0.7685787,0.219017,Uniforme,,,,
L12_68449,0.0013551157,0.0070506882799087,8.156079,8.428136,9.175222,-1.0191429999999997,-0.7470859999999995,-0.2720570000000002,Uniforme,,,,
L1_29065,0.001363308,0.0070907055217557,6.624896,6.336587,6.929188,-0.3042920000000002,-0.5926010000000002,0.2883089999999999,Uniforme,,,,
L12_86742,0.0013682452,0.0071137689147024,4.9288206,4.8058085,5.2685447,-0.3397240999999997,-0.4627361999999992,0.1230120999999995,Uniforme,,,,
L1_76175,0.0013729238,0.0071354715608116,12.176267,11.443448,10.655457,1.520809999999999,0.7879909999999999,0.7328189999999992,Uniforme,,,,
L3_71821,0.0013740411,0.0071386555829241,7.166213,6.985252,8.145231,-0.9790180000000008,-1.1599790000000008,0.1809609999999999,Uniforme,,,,
L12_84667,0.0013766517,0.0071495930626974,12.032204,11.954127,11.581349,0.4508550000000006,0.3727780000000003,0.0780770000000004,Uniforme,,,,
L2_25932,0.0013781501,0.0071547482962882,9.379538,9.413838,8.4473505,0.9321874999999996,0.9664874999999996,-0.0343,Uniforme,,,,
L3_60061,0.0013809144,0.0071664693331795,12.475926,12.904472,12.388739,0.0871870000000001,0.5157330000000009,-0.4285460000000007,Uniforme,,,,
L12_84773,0.0013817042,0.0071679390560057,15.220392,15.770056,16.62542,-1.405027999999998,-0.855363999999998,-0.5496639999999999,Uniforme,,,,
L2_65888,0.0013824988,0.0071694318498204,7.8276987,7.8139997,6.9240446,0.9036540999999998,0.8899550999999999,0.0136989999999999,Uniforme,,,,
L12_90014,0.0013862563,0.0071862836083166,7.2014523,7.8444414,8.432346,-1.230893700000001,-0.5879046000000008,-0.6429891000000003,Uniforme,,,,
L3_55229,0.001387684,0.007188587318625,9.440267,9.264603,8.631838,0.8084290000000003,0.6327649999999991,0.1756640000000011,Uniforme,,,,
L12_82826,0.001387717,0.007188587318625,6.312577,6.4825087,6.1442313,0.1683456999999997,0.3382773999999999,-0.1699317000000002,Uniforme,,,,
L12_65799,0.0013936786,0.0072168269133983,8.466203,8.292249,9.0977745,-0.6315714999999997,-0.8055254999999999,0.1739540000000001,Uniforme,,,,
L1_26597,0.0013953648,0.0072229144625512,3.7889798,3.5141928,2.2689364,1.5200434,1.2452564000000002,0.2747869999999999,Alto_ANT-MED,,,,
L12_72898,0.0014013145,0.0072510594000662,7.7920504,8.61892,8.894564,-1.1025136000000009,-0.2756440000000015,-0.8268695999999993,Uniforme,,,,
L12_82630,0.0014029554,0.0072568957381021,6.8527694,6.759487,6.4569273,0.3958420999999994,0.3025596999999997,0.0932823999999996,Uniforme,,,,
L1_8205,0.0014053402,0.0072639193111921,4.289963,3.598375,1.700333,2.58963,1.898042,0.6915880000000003,Alto_ANT-MED,,,,
L12_79441,0.0014051849,0.0072639193111921,10.322401,10.550132,11.225937,-0.9035360000000008,-0.6758050000000004,-0.2277310000000003,Uniforme,,,,
L1_50172,0.0014108954,0.0072797758496175,8.264737,8.124633,7.783644,0.4810930000000004,0.3409889999999995,0.1401040000000009,Uniforme,,,,
